end_month,water_level_absolute,water_level_relative,reservoir
2022-09-01,96676471,0.655569984694513,ØVRE_BOTNEVATN
2022-10-01,123818336,0.839620890137995,ØVRE_BOTNEVATN
2022-11-01,126257468,0.856160816672011,ØVRE_BOTNEVATN
2022-12-01,241014592,1.63433698762747,ØVRE_BOTNEVATN
2023-01-01,211646805,1.43519194773351,ØVRE_BOTNEVATN
2023-02-01,238585025,1.61786192203468,ØVRE_BOTNEVATN
2023-03-01,112886798,0.76549335812095,ØVRE_BOTNEVATN
2023-04-01,93123844,0.631479369843508,ØVRE_BOTNEVATN
2023-05-01,53245812,0.361063615550126,ØVRE_BOTNEVATN
2023-06-01,97267772,0.659579638579375,ØVRE_BOTNEVATN
2023-07-01,92214982,0.625316312366685,ØVRE_BOTNEVATN
2023-08-01,108980267,0.739002895225602,ØVRE_BOTNEVATN
2023-09-01,100298605,0.680131931426531,ØVRE_BOTNEVATN
2023-10-01,25735100,0.174511532522859,ØVRE_BOTNEVATN
2023-11-01,239323133,1.62286708456552,ØVRE_BOTNEVATN
2023-12-01,214369771,1.45365657268806,ØVRE_BOTNEVATN
2020-02-01,1670990,0.0120144250465003,ØVRE_DUKEVATN
2020-03-01,27133,0.000195086382795045,ØVRE_DUKEVATN
2020-04-01,49687,0.000357249736554653,ØVRE_DUKEVATN
2020-05-01,9435358,0.0678402632438834,ØVRE_DUKEVATN
2020-06-01,39647380,0.285064827018782,ØVRE_DUKEVATN
2020-07-01,22306276,0.16038221716979,ØVRE_DUKEVATN
2020-08-01,94018352,0.675992341725252,ØVRE_DUKEVATN
2020-09-01,161677375,1.1624609983617,ØVRE_DUKEVATN
2020-10-01,143726,0.00103339053748574,ØVRE_DUKEVATN
2020-11-01,139081978,1,ØVRE_DUKEVATN
2020-12-01,184204100,1.32442824475792,ØVRE_DUKEVATN
2021-01-01,155336213,1.11686801722075,ØVRE_DUKEVATN
2021-02-01,158550715,1.13998029996381,ØVRE_DUKEVATN
2021-03-01,48174660,0.346376005667679,ØVRE_DUKEVATN
2021-04-01,19041409,0.136907809867358,ØVRE_DUKEVATN
2021-05-01,7729727,0.0555767692633765,ØVRE_DUKEVATN
2021-06-01,69963678,0.503039135667168,ØVRE_DUKEVATN
2021-07-01,80759097,0.580658243154983,ØVRE_DUKEVATN
2021-08-01,99459319,0.715112917073986,ØVRE_DUKEVATN
2021-09-01,61288481,0.440664433173362,ØVRE_DUKEVATN
2021-10-01,45553388,0.327529049090746,ØVRE_DUKEVATN
2021-11-01,28168833,0.202534026371123,ØVRE_DUKEVATN
2021-12-01,135065750,0.971123303984072,ØVRE_DUKEVATN
2022-01-01,97878032,0.703743456970392,ØVRE_DUKEVATN
2022-02-01,2761919,0.0198582090916193,ØVRE_DUKEVATN
2022-03-01,27703931,0.199191379058472,ØVRE_DUKEVATN
2022-04-01,6097565,0.0438415176982887,ØVRE_DUKEVATN
2022-05-01,13062337,0.093918257331658,ØVRE_DUKEVATN
2022-06-01,18510041,0.133087271738399,ØVRE_DUKEVATN
2022-07-01,642249,0.00461777297990398,ØVRE_DUKEVATN
2022-08-01,144550874,1.03932138497484,ØVRE_DUKEVATN
2022-09-01,125712541,0.903873692391691,ØVRE_DUKEVATN
2022-10-01,168383412,1.21067743226948,ØVRE_DUKEVATN
2022-11-01,199484336,1.43429320511965,ØVRE_DUKEVATN
2022-12-01,209409692,1.50565655602051,ØVRE_DUKEVATN
2023-01-01,193094893,1.38835308338799,ØVRE_DUKEVATN
2023-02-01,110408118,0.79383482739942,ØVRE_DUKEVATN
2023-03-01,29009897,0.208581280027524,ØVRE_DUKEVATN
2023-04-01,25562374,0.183793575325769,ØVRE_DUKEVATN
2023-05-01,46481517,0.334202300459086,ØVRE_DUKEVATN
2023-06-01,44441327,0.319533325877778,ØVRE_DUKEVATN
2023-07-01,13795705,0.0991911763003543,ØVRE_DUKEVATN
2023-08-01,90911803,0.653656241500966,ØVRE_DUKEVATN
2023-09-01,101718097,0.73135354028399,ØVRE_DUKEVATN
2023-10-01,87194325,0.626927559226976,ØVRE_DUKEVATN
2023-11-01,199711078,1.43592348104224,ØVRE_DUKEVATN
2023-12-01,64358334,0.462736689005099,ØVRE_DUKEVATN
2020-02-01,69647939,0.274249278660724,ØVRE_GRØNEVATN
2020-03-01,250131,0.000984928589497608,ØVRE_GRØNEVATN
2020-04-01,5425780,0.0213648281993209,ØVRE_GRØNEVATN
2020-05-01,4308004,0.0169634163828956,ØVRE_GRØNEVATN
2020-06-01,76505376,0.301251472519057,ØVRE_GRØNEVATN
2020-07-01,24185253,0.0952330863584794,ØVRE_GRØNEVATN
2020-08-01,46321782,0.182399012550526,ØVRE_GRØNEVATN
2020-09-01,134341036,0.528988118622352,ØVRE_GRØNEVATN
2020-10-01,272398779,1.07261133238719,ØVRE_GRØNEVATN
2020-11-01,253958513,1,ØVRE_GRØNEVATN
2020-12-01,20891712,0.0822642712512654,ØVRE_GRØNEVATN
2021-01-01,146341102,0.576240190853535,ØVRE_GRØNEVATN
2021-02-01,227721066,0.896686089826018,ØVRE_GRØNEVATN
2021-03-01,60310742,0.237482655287086,ØVRE_GRØNEVATN
2021-04-01,541796,0.00213340357682753,ØVRE_GRØNEVATN
2021-05-01,1067931,0.00420513960089221,ØVRE_GRØNEVATN
2021-06-01,73127734,0.287951497022665,ØVRE_GRØNEVATN
2021-07-01,203600433,0.801707454477023,ØVRE_GRØNEVATN
2021-08-01,211744027,0.833774085769671,ØVRE_GRØNEVATN
2021-09-01,221440148,0.871954026601187,ØVRE_GRØNEVATN
2021-10-01,229108368,0.902148800973646,ØVRE_GRØNEVATN
2021-11-01,34522337,0.135936915806402,ØVRE_GRØNEVATN
2021-12-01,271873229,1.07054189988898,ØVRE_GRØNEVATN
2022-01-01,41494,0.000163388891791156,ØVRE_GRØNEVATN
2022-02-01,65458430,0.257752454236492,ØVRE_GRØNEVATN
2022-03-01,29391473,0.115733363897906,ØVRE_GRØNEVATN
2022-04-01,5845239,0.0230165113622318,ØVRE_GRØNEVATN
2022-05-01,1617062,0.00636742584801636,ØVRE_GRØNEVATN
2022-06-01,4616141,0.0181767523579727,ØVRE_GRØNEVATN
2022-07-01,92666714,0.364889181722371,ØVRE_GRØNEVATN
2022-08-01,119876705,0.472032630778556,ØVRE_GRØNEVATN
2022-09-01,267122008,1.05183324963003,ØVRE_GRØNEVATN
2022-10-01,272920106,1.07466413618511,ØVRE_GRØNEVATN
2022-11-01,255824813,1.00734883811515,ØVRE_GRØNEVATN
2022-12-01,316915241,1.24790162478231,ØVRE_GRØNEVATN
2023-01-01,260991297,1.02769264915329,ØVRE_GRØNEVATN
2023-02-01,264680957,1.0422212426484,ØVRE_GRØNEVATN
2023-03-01,88968951,0.350328681440972,ØVRE_GRØNEVATN
2023-04-01,988256,0.00389140725516848,ØVRE_GRØNEVATN
2023-05-01,3912536,0.0154062014058178,ØVRE_GRØNEVATN
2023-06-01,55552510,0.218746398156773,ØVRE_GRØNEVATN
2023-07-01,61762643,0.243199734753526,ØVRE_GRØNEVATN
2023-08-01,45823781,0.180438058400507,ØVRE_GRØNEVATN
2023-09-01,42993269,0.169292489911531,ØVRE_GRØNEVATN
2023-10-01,220133656,0.866809517033201,ØVRE_GRØNEVATN
2023-11-01,47380845,0.186569233062095,ØVRE_GRØNEVATN
2023-12-01,47380845,0.186569233062095,ØVRE_GRØNEVATN
2020-02-01,205517973,1.02474292420797,ØVRE_HERVAVATN
2020-03-01,138563049,0.690895798293182,ØVRE_HERVAVATN
2020-04-01,65638406,0.327282773000051,ØVRE_HERVAVATN
2020-05-01,4994900,0.0249053080731113,ØVRE_HERVAVATN
2020-06-01,59332841,0.295842295933438,ØVRE_HERVAVATN
2020-07-01,28035822,0.139790743356806,ØVRE_HERVAVATN
2020-08-01,120431968,0.600491554363667,ØVRE_HERVAVATN
2020-09-01,121893241,0.607777677057599,ØVRE_HERVAVATN
2020-10-01,138875732,0.692454881847252,ØVRE_HERVAVATN
2020-11-01,200555640,1,ØVRE_HERVAVATN
2020-12-01,40918949,0.204027914647526,ØVRE_HERVAVATN
2021-01-01,199463233,0.994553097584291,ØVRE_HERVAVATN
2021-02-01,273977601,1.3660927261881,ØVRE_HERVAVATN
2021-03-01,205385826,1.02408401977626,ØVRE_HERVAVATN
2021-04-01,26352278,0.131396344675223,ØVRE_HERVAVATN
2021-05-01,3748132,0.0186887389454617,ØVRE_HERVAVATN
2021-06-01,54750745,0.272995289486748,ØVRE_HERVAVATN
2021-07-01,116508595,0.580929037946776,ØVRE_HERVAVATN
2021-08-01,102043979,0.508806329256061,ØVRE_HERVAVATN
2021-09-01,97681433,0.487054031489715,ØVRE_HERVAVATN
2021-10-01,66643832,0.332295975321362,ØVRE_HERVAVATN
2021-11-01,226928774,1.13150033576717,ØVRE_HERVAVATN
2021-12-01,237091787,1.18217461747772,ØVRE_HERVAVATN
2022-01-01,85548,0.000426554945051657,ØVRE_HERVAVATN
2022-02-01,14021931,0.069915415991293,ØVRE_HERVAVATN
2022-03-01,173061024,0.862907789578992,ØVRE_HERVAVATN
2022-04-01,72274786,0.360372742446934,ØVRE_HERVAVATN
2022-05-01,3473543,0.0173195976936874,ØVRE_HERVAVATN
2022-06-01,6723248,0.0335231061066146,ØVRE_HERVAVATN
2022-07-01,68157447,0.339843082946957,ØVRE_HERVAVATN
2022-08-01,110880550,0.552866775524239,ØVRE_HERVAVATN
2022-09-01,133286449,0.66458589247353,ØVRE_HERVAVATN
2022-10-01,178700958,0.891029332308979,ØVRE_HERVAVATN
2022-11-01,269164255,1.34209267313549,ØVRE_HERVAVATN
2022-12-01,287332493,1.43268218734711,ØVRE_HERVAVATN
2023-01-01,253925852,1.26611174834076,ØVRE_HERVAVATN
2023-02-01,248431071,1.23871395987667,ØVRE_HERVAVATN
2023-03-01,279560300,1.39392888676678,ØVRE_HERVAVATN
2023-04-01,27350448,0.136373367510383,ØVRE_HERVAVATN
2023-05-01,8334524,0.0415571658817473,ØVRE_HERVAVATN
2023-06-01,40190422,0.20039537157868,ØVRE_HERVAVATN
2023-07-01,41976346,0.209300252039783,ØVRE_HERVAVATN
2023-08-01,41772667,0.208284678506174,ØVRE_HERVAVATN
2023-09-01,91526071,0.4563624887338,ØVRE_HERVAVATN
2023-10-01,147464911,0.735281795116806,ØVRE_HERVAVATN
2023-11-01,246588477,1.22952651443759,ØVRE_HERVAVATN
2023-12-01,246588477,1.22952651443759,ØVRE_HERVAVATN
2020-02-01,342465,0.00165245614216667,ØVRE_SØDALSVATNET
2020-03-01,0,0,ØVRE_SØDALSVATNET
2020-04-01,11615114,0.0560450453951968,ØVRE_SØDALSVATNET
2020-05-01,17703149,0.0854209256442023,ØVRE_SØDALSVATNET
2020-06-01,75512265,0.364360463428868,ØVRE_SØDALSVATNET
2020-07-01,8802428,0.0424733219878816,ØVRE_SØDALSVATNET
2020-08-01,11098688,0.0535531956713577,ØVRE_SØDALSVATNET
2020-09-01,100547506,0.485160071450338,ØVRE_SØDALSVATNET
2020-10-01,107375124,0.518104574685611,ØVRE_SØDALSVATNET
2020-11-01,207246045,1,ØVRE_SØDALSVATNET
2020-12-01,50533985,0.243835702630658,ØVRE_SØDALSVATNET
2021-01-01,63562128,0.306698870900045,ØVRE_SØDALSVATNET
2021-02-01,263547296,1.27166381389811,ØVRE_SØDALSVATNET
2021-03-01,146193627,0.705410937998841,ØVRE_SØDALSVATNET
2021-04-01,51816147,0.250022368340009,ØVRE_SØDALSVATNET
2021-05-01,14263548,0.0688242229182226,ØVRE_SØDALSVATNET
2021-06-01,83288672,0.401883046791074,ØVRE_SØDALSVATNET
2021-07-01,97983270,0.472787164647702,ØVRE_SØDALSVATNET
2021-08-01,139113915,0.671250035193675,ØVRE_SØDALSVATNET
2021-09-01,189975272,0.916665367486265,ØVRE_SØDALSVATNET
2021-10-01,119794882,0.578032174268995,ØVRE_SØDALSVATNET
2021-11-01,228762253,1.10381963139514,ØVRE_SØDALSVATNET
2021-12-01,281729118,1.35939442414932,ØVRE_SØDALSVATNET
2022-01-01,184684156,0.891134766890244,ØVRE_SØDALSVATNET
2022-02-01,210112905,1.01383312284681,ØVRE_SØDALSVATNET
2022-03-01,77787778,0.375340229049968,ØVRE_SØDALSVATNET
2022-04-01,22239491,0.107309603905831,ØVRE_SØDALSVATNET
2022-05-01,18474089,0.0891408518797066,ØVRE_SØDALSVATNET
2022-06-01,30459339,0.146971871043426,ØVRE_SØDALSVATNET
2022-07-01,77113985,0.3720890548237,ØVRE_SØDALSVATNET
2022-08-01,154536349,0.745666094617149,ØVRE_SØDALSVATNET
2022-09-01,219555064,1.05939326369292,ØVRE_SØDALSVATNET
2022-10-01,240568623,1.16078752190422,ØVRE_SØDALSVATNET
2022-11-01,280479546,1.3533650111393,ØVRE_SØDALSVATNET
2022-12-01,286177966,1.38086092788888,ØVRE_SØDALSVATNET
2023-01-01,246487501,1.18934718874852,ØVRE_SØDALSVATNET
2023-02-01,175803435,0.848283666884934,ØVRE_SØDALSVATNET
2023-03-01,55023019,0.265496111156186,ØVRE_SØDALSVATNET
2023-04-01,74712025,0.360499159344633,ØVRE_SØDALSVATNET
2023-05-01,67144232,0.323983176615023,ØVRE_SØDALSVATNET
2023-06-01,67882011,0.327543094971969,ØVRE_SØDALSVATNET
2023-07-01,43296139,0.208911774408047,ØVRE_SØDALSVATNET
2023-08-01,76379713,0.368546058381959,ØVRE_SØDALSVATNET
2023-09-01,205177843,0.990020547798632,ØVRE_SØDALSVATNET
2023-10-01,32276185,0.155738484659623,ØVRE_SØDALSVATNET
2023-11-01,266255182,1.28472985817413,ØVRE_SØDALSVATNET
2023-12-01,217062013,1.04736383751014,ØVRE_SØDALSVATNET
2020-02-01,216207485,0.768232848645051,ØVRE_SVARTEVASSVTN
2020-03-01,155749371,0.55341184398868,ØVRE_SVARTEVASSVTN
2020-04-01,23039,8.18626450417909e-05,ØVRE_SVARTEVASSVTN
2020-05-01,70221563,0.249512690921861,ØVRE_SVARTEVASSVTN
2020-06-01,100123523,0.355760945513373,ØVRE_SVARTEVASSVTN
2020-07-01,43076222,0.153059311225634,ØVRE_SVARTEVASSVTN
2020-08-01,50804257,0.180518722922129,ØVRE_SVARTEVASSVTN
2020-09-01,55560732,0.197419526975046,ØVRE_SVARTEVASSVTN
2020-10-01,280930572,0.998208242416046,ØVRE_SVARTEVASSVTN
2020-11-01,281434835,1,ØVRE_SVARTEVASSVTN
2020-12-01,48910,0.000173788010286644,ØVRE_SVARTEVASSVTN
2021-01-01,4589,1.63057284646373e-05,ØVRE_SVARTEVASSVTN
2021-02-01,218329851,0.775774082835197,ØVRE_SVARTEVASSVTN
2021-03-01,191893525,0.681839989708452,ØVRE_SVARTEVASSVTN
2021-04-01,788598,0.00280206250942603,ØVRE_SVARTEVASSVTN
2021-05-01,47304128,0.168081993119295,ØVRE_SVARTEVASSVTN
2021-06-01,47632736,0.16924960977201,ØVRE_SVARTEVASSVTN
2021-07-01,33187225,0.117921525244023,ØVRE_SVARTEVASSVTN
2021-08-01,168065243,0.597172851754475,ØVRE_SVARTEVASSVTN
2021-09-01,164727386,0.585312710134124,ØVRE_SVARTEVASSVTN
2021-10-01,113385177,0.402882525185626,ØVRE_SVARTEVASSVTN
2021-11-01,60011650,0.213234619658935,ØVRE_SVARTEVASSVTN
2021-12-01,333410010,1.18467925265897,ØVRE_SVARTEVASSVTN
2022-01-01,941090,0.00334390019629233,ØVRE_SVARTEVASSVTN
2022-02-01,20623,7.3278064529574e-05,ØVRE_SVARTEVASSVTN
2022-03-01,87506876,0.310931217878554,ØVRE_SVARTEVASSVTN
2022-04-01,65570708,0.232987178008721,ØVRE_SVARTEVASSVTN
2022-05-01,60537575,0.215103347103424,ØVRE_SVARTEVASSVTN
2022-06-01,69016689,0.245231508032757,ØVRE_SVARTEVASSVTN
2022-07-01,76263086,0.270979553757089,ØVRE_SVARTEVASSVTN
2022-08-01,34921448,0.124083601804304,ØVRE_SVARTEVASSVTN
2022-09-01,335194030,1.19101826893604,ØVRE_SVARTEVASSVTN
2022-10-01,362048794,1.28643916450499,ØVRE_SVARTEVASSVTN
2022-11-01,309865046,1.1010188060053,ØVRE_SVARTEVASSVTN
2022-12-01,355127739,1.26184713061551,ØVRE_SVARTEVASSVTN
2023-01-01,224318633,0.797053545272745,ØVRE_SVARTEVASSVTN
2023-02-01,198892950,0.706710489481517,ØVRE_SVARTEVASSVTN
2023-03-01,115618219,0.410817015597945,ØVRE_SVARTEVASSVTN
2023-04-01,69489771,0.246912472651085,ØVRE_SVARTEVASSVTN
2023-05-01,85726801,0.304606219056003,ØVRE_SVARTEVASSVTN
2023-06-01,71459177,0.253910206247212,ØVRE_SVARTEVASSVTN
2023-07-01,46827857,0.166389697281078,ØVRE_SVARTEVASSVTN
2023-08-01,221336539,0.786457508005361,ØVRE_SVARTEVASSVTN
2023-09-01,254668610,0.904893703012991,ØVRE_SVARTEVASSVTN
2023-10-01,179238887,0.636875271677012,ØVRE_SVARTEVASSVTN
2023-11-01,286009660,1.01625536156532,ØVRE_SVARTEVASSVTN
2023-12-01,227141572,0.807084069745666,ØVRE_SVARTEVASSVTN
2020-02-01,62644571,0.54064451222126,ØVRE_TYSSEVATN
2020-03-01,2904925,0.0250705166400508,ØVRE_TYSSEVATN
2020-04-01,1715944,0.0148091956265292,ØVRE_TYSSEVATN
2020-05-01,5479382,0.0472889790986669,ØVRE_TYSSEVATN
2020-06-01,42124762,0.363551398634794,ØVRE_TYSSEVATN
2020-07-01,30563051,0.263769797384174,ØVRE_TYSSEVATN
2020-08-01,31770345,0.274189165979382,ØVRE_TYSSEVATN
2020-09-01,42457966,0.36642706545116,ØVRE_TYSSEVATN
2020-10-01,131474242,1.13466859619407,ØVRE_TYSSEVATN
2020-11-01,115870169,1,ØVRE_TYSSEVATN
2020-12-01,69975746,0.603915111231088,ØVRE_TYSSEVATN
2021-01-01,25407225,0.219273219494484,ØVRE_TYSSEVATN
2021-02-01,20705510,0.178695778030668,ØVRE_TYSSEVATN
2021-03-01,6646176,0.0573588185583815,ØVRE_TYSSEVATN
2021-04-01,3409262,0.0294231209760296,ØVRE_TYSSEVATN
2021-05-01,520883,0.00449540209093852,ØVRE_TYSSEVATN
2021-06-01,26927387,0.232392748128295,ØVRE_TYSSEVATN
2021-07-01,98378652,0.849042103321693,ØVRE_TYSSEVATN
2021-08-01,98359024,0.848872706831039,ØVRE_TYSSEVATN
2021-09-01,117271108,1.01209059253206,ØVRE_TYSSEVATN
2021-10-01,113398521,0.978668815094246,ØVRE_TYSSEVATN
2021-11-01,116561466,1.0059661343896,ØVRE_TYSSEVATN
2021-12-01,125368021,1.08196977774323,ØVRE_TYSSEVATN
2022-01-01,149895028,1.29364640868005,ØVRE_TYSSEVATN
2022-02-01,3164136,0.0273075980410454,ØVRE_TYSSEVATN
2022-03-01,6036438,0.0520965668048693,ØVRE_TYSSEVATN
2022-04-01,1718398,0.0148303745030354,ØVRE_TYSSEVATN
2022-05-01,3454513,0.0298136528997382,ØVRE_TYSSEVATN
2022-06-01,1500745,0.0129519531468017,ØVRE_TYSSEVATN
2022-07-01,40769603,0.351855903481076,ØVRE_TYSSEVATN
2022-08-01,88321155,0.76224239389864,ØVRE_TYSSEVATN
2022-09-01,137102575,1.18324307441029,ØVRE_TYSSEVATN
2022-10-01,141300368,1.21947149313297,ØVRE_TYSSEVATN
2022-11-01,91591622,0.790467665581812,ØVRE_TYSSEVATN
2022-12-01,147153829,1.26998890456438,ØVRE_TYSSEVATN
2023-01-01,40540455,0.349878276262806,ØVRE_TYSSEVATN
2023-02-01,27173847,0.234519783948878,ØVRE_TYSSEVATN
2023-03-01,8046044,0.0694401679866368,ØVRE_TYSSEVATN
2023-04-01,6734940,0.0581248828591939,ØVRE_TYSSEVATN
2023-05-01,2131119,0.0183923007827839,ØVRE_TYSSEVATN
2023-06-01,269672,0.00232736348214008,ØVRE_TYSSEVATN
2023-07-01,31131271,0.268673734306886,ØVRE_TYSSEVATN
2023-08-01,40631793,0.350666555082007,ØVRE_TYSSEVATN
2023-09-01,129235124,1.11534422634699,ØVRE_TYSSEVATN
2023-10-01,110479084,0.953473054829151,ØVRE_TYSSEVATN
2023-11-01,5298699,0.0457296217458697,ØVRE_TYSSEVATN
2023-12-01,14371162,0.124028143947904,ØVRE_TYSSEVATN
2020-02-01,81940,0.000463595936706651,ØYANGEN_1
2020-03-01,3333710,0.0188612937534578,ØYANGEN_1
2020-04-01,1103945,0.00624584349948284,ØYANGEN_1
2020-05-01,124446218,0.704085440606665,ØYANGEN_1
2020-06-01,173672569,0.98259576892611,ØYANGEN_1
2020-07-01,195066290,1.10363606825044,ØYANGEN_1
2020-08-01,199321965,1.12771360837668,ØYANGEN_1
2020-09-01,190933443,1.08025345809386,ØYANGEN_1
2020-10-01,187437568,1.06047467550618,ØYANGEN_1
2020-11-01,176748745,1,ØYANGEN_1
2020-12-01,520,2.9420293762199e-06,ØYANGEN_1
2021-01-01,215268,0.00121793226876943,ØYANGEN_1
2021-02-01,37322572,0.211161736961697,ØYANGEN_1
2021-03-01,9610715,0.0543750112624562,ØYANGEN_1
2021-04-01,50419,0.000285258036768521,ØYANGEN_1
2021-05-01,68338817,0.386643859904069,ØYANGEN_1
2021-06-01,200270143,1.13307816131877,ØYANGEN_1
2021-07-01,183643666,1.03900973101676,ØYANGEN_1
2021-08-01,123714067,0.699943114164686,ØYANGEN_1
2021-09-01,179255890,1.01418479661624,ØYANGEN_1
2021-10-01,183773073,1.03974188331578,ØYANGEN_1
2021-11-01,226045519,1.27890876396322,ØYANGEN_1
2021-12-01,181203097,1.02520160468466,ØYANGEN_1
2022-01-01,139523111,0.789386713891519,ØYANGEN_1
2022-02-01,10552357,0.059702585158384,ØYANGEN_1
2022-03-01,8930700,0.0505276572119366,ØYANGEN_1
2022-04-01,1213025,0.00686299073863297,ØYANGEN_1
2022-05-01,65418558,0.370121768049895,ØYANGEN_1
2022-06-01,70207110,0.397214192383657,ØYANGEN_1
2022-07-01,186105682,1.05293919908738,ØYANGEN_1
2022-08-01,193981760,1.09750006994392,ØYANGEN_1
2022-09-01,195649875,1.10693784558414,ØYANGEN_1
2022-10-01,219687061,1.24293420584118,ØYANGEN_1
2022-11-01,234943281,1.32925006624517,ØYANGEN_1
2022-12-01,173932823,0.984068220682416,ØYANGEN_1
2023-01-01,148519,0.000840283194090006,ØYANGEN_1
2023-02-01,37271543,0.21087302769816,ØYANGEN_1
2023-03-01,7487890,0.0423646006651985,ØYANGEN_1
2023-04-01,3260877,0.0184492229350766,ØYANGEN_1
2023-05-01,246466,0.00139444271584503,ØYANGEN_1
2023-06-01,2467884,0.0139626677405828,ØYANGEN_1
2023-07-01,173694399,0.982719277582424,ØYANGEN_1
2023-08-01,137393495,0.777337881522157,ØYANGEN_1
2023-09-01,2489,1.40821367642526e-05,ØYANGEN_1
2023-10-01,109457522,0.619283163792761,ØYANGEN_1
2023-11-01,178783521,1.01151225147313,ØYANGEN_1
2023-12-01,43401991,0.245557562516215,ØYANGEN_1
2020-02-01,122209,0.000871804883148869,ØYANGEN_2
2020-03-01,1131309,0.0080704425251026,ØYANGEN_2
2020-04-01,1799003,0.0128335850894735,ØYANGEN_2
2020-05-01,58735705,0.419004119452671,ØYANGEN_2
2020-06-01,107502058,0.766889665351594,ØYANGEN_2
2020-07-01,157707451,1.12504092080584,ØYANGEN_2
2020-08-01,152421000,1.08732885543973,ØYANGEN_2
2020-09-01,147300373,1.05079973218871,ØYANGEN_2
2020-10-01,146158595,1.04265460674073,ØYANGEN_2
2020-11-01,140179302,1,ØYANGEN_2
2020-12-01,43616538,0.311148203605694,ØYANGEN_2
2021-01-01,114491,0.000816746826146987,ØYANGEN_2
2021-02-01,1458023,0.0104011289769441,ØYANGEN_2
2021-03-01,455931,0.00325248445023645,ØYANGEN_2
2021-04-01,24858195,0.17733142229514,ØYANGEN_2
2021-05-01,2880223,0.0205467066742849,ØYANGEN_2
2021-06-01,114713243,0.818332245654926,ØYANGEN_2
2021-07-01,133339922,0.951209772752328,ØYANGEN_2
2021-08-01,96713976,0.68993050058132,ØYANGEN_2
2021-09-01,143778742,1.02567739993455,ØYANGEN_2
2021-10-01,124996506,0.891690172633332,ØYANGEN_2
2021-11-01,170786144,1.21834066487219,ØYANGEN_2
2021-12-01,114750694,0.818599410631963,ØYANGEN_2
2022-01-01,1702348,0.012144075307209,ØYANGEN_2
2022-02-01,5510345,0.0393092626470633,ØYANGEN_2
2022-03-01,756452,0.0053963173536133,ØYANGEN_2
2022-04-01,238441,0.00170097151717876,ØYANGEN_2
2022-05-01,5462048,0.0389647253344149,ØYANGEN_2
2022-06-01,26277773,0.187458295376588,ØYANGEN_2
2022-07-01,150181582,1.07135347271168,ØYANGEN_2
2022-08-01,108996596,0.777551282142923,ØYANGEN_2
2022-09-01,147480481,1.05208457237146,ØYANGEN_2
2022-10-01,149824195,1.06880397364227,ØYANGEN_2
2022-11-01,158362906,1.12971675376155,ØYANGEN_2
2022-12-01,125718762,0.896842545271056,ØYANGEN_2
2023-01-01,1764338,0.0125862946585367,ØYANGEN_2
2023-02-01,1949935,0.0139102918346676,ØYANGEN_2
2023-03-01,1747498,0.0124661628005538,ØYANGEN_2
2023-04-01,1595155,0.0113793903753352,ØYANGEN_2
2023-05-01,5864901,0.0418385661529403,ØYANGEN_2
2023-06-01,84211112,0.600738559819623,ØYANGEN_2
2023-07-01,146098563,1.04222635521469,ØYANGEN_2
2023-08-01,57255803,0.408446911798719,ØYANGEN_2
2023-09-01,6317019,0.0450638497258318,ØYANGEN_2
2023-10-01,131666346,0.939270948859483,ØYANGEN_2
2023-11-01,34947771,0.249307640296283,ØYANGEN_2
2023-12-01,1448,1.03296276935378e-05,ØYANGEN_2
2020-02-01,74002,0.000410721889314919,ØYANGEN_3
2020-03-01,8305859,0.0460987284244118,ØYANGEN_3
2020-04-01,5173920,0.0287160103451832,ØYANGEN_3
2020-05-01,2484073,0.0137869673219126,ØYANGEN_3
2020-06-01,59134484,0.328205007866582,ØYANGEN_3
2020-07-01,109478200,0.607619971660179,ØYANGEN_3
2020-08-01,198460864,1.10148673032014,ØYANGEN_3
2020-09-01,109488460,0.607676916156062,ØYANGEN_3
2020-10-01,201657837,1.11923039658117,ØYANGEN_3
2020-11-01,180175447,1,ØYANGEN_3
2020-12-01,69799,0.000387394626527553,ØYANGEN_3
2021-01-01,28843018,0.160082955143161,ØYANGEN_3
2021-02-01,75864389,0.421058419796788,ØYANGEN_3
2021-03-01,22128594,0.122816922996173,ØYANGEN_3
2021-04-01,8116804,0.0450494456106442,ØYANGEN_3
2021-05-01,3051786,0.0169378572431126,ØYANGEN_3
2021-06-01,79447790,0.440946817798099,ØYANGEN_3
2021-07-01,174922242,0.970843946345253,ØYANGEN_3
2021-08-01,129338742,0.717848875379785,ØYANGEN_3
2021-09-01,156252844,0.867226065491598,ØYANGEN_3
2021-10-01,55801515,0.30970654397766,ØYANGEN_3
2021-11-01,85946197,0.477013924100324,ØYANGEN_3
2021-12-01,102164119,0.567025755734631,ØYANGEN_3
2022-01-01,106323,0.000590108151639552,ØYANGEN_3
2022-02-01,108328,0.000601236193963765,ØYANGEN_3
2022-03-01,18422967,0.102250152874603,ØYANGEN_3
2022-04-01,4728697,0.0262449577827327,ØYANGEN_3
2022-05-01,2446700,0.0135795417230185,ØYANGEN_3
2022-06-01,66943685,0.371547211979444,ØYANGEN_3
2022-07-01,158648696,0.8805233934011,ØYANGEN_3
2022-08-01,153981980,0.854622439205049,ØYANGEN_3
2022-09-01,147970747,0.821259219631629,ØYANGEN_3
2022-10-01,152877882,0.848494534330197,ØYANGEN_3
2022-11-01,128353109,0.712378468526846,ØYANGEN_3
